Learner ID,Solution ID,Solution Code,Tests Passed,Total Tests,Submitted Time,Correct,% Score
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,47722ce4-38c2-4dde-89ab-fed8a38dac5e,"wn = 50;
zeta = 0.5;

% Set up transfer function

syms s
G(s) = wn^2 / ( s^2 + 2*zeta*wn*s + wn^2 )


%% Make bode plot without using bode function

% omega (w) is frequencies

w = 2 * pi * logspace(-2, 2, 300);

% s = j*w

magnitude = abs(   G( 1 * j * w )   );
magnitude_in_dB = 20 * log10( magnitude );

phase = angle( G( 1 * j * w) );
phase_in_deg = rad2deg( phase );



%% Find resonant frequency and resonant amplitude values

[val1, loc1] = max(magnitude_in_dB);

val1 = double(val1);

disp('Resonant Amplitude:');
val1

disp('Resonant Frequency:');
w(loc1)



%% Find bandwidth frequency, where magnitude = -3 dB

mag_modified = round( double(magnitude_in_dB), 0);

[val2] = find(mag_modified == -3);
loc2 = w(val2);

disp('Bandwidth frequency:');
loc2(1)



%% Plot

subplot(2, 1, 1)
semilogx(w, magnitude_in_dB);
ylim([-50, 10])
title('Magnitude [db]');

hold on

plot( w(loc1), val1, 'ro');
plot( loc2(1), -3, 'ko');

legend('Bode Plot', 'Resonance', 'Bandwidth', 'Location', 'southwest');

hold off

subplot(2, 1, 2);
semilogx(w, phase_in_deg);
ylim([-200, 10])
title('Phase [deg]');



%% Compute the values below:


% For this transfer function:
% 
% wr = 35.8123
% Mr =  1.2484
% wb = 62.3498
% 
% wn = 50.0
% zt =  0.5



% Resonant frequency in units of rad/sec

wr = sqrt(wn * zeta)

syms x
eqn = val1 == log10(x)
double(solve(eqn, x))

% Peak amplitude in units of decibels
% 
% Mr = log10( wr )

Mr = sqrt(wn * zeta)



% Bandwidth in units of rad/sec
wb = sqrt(wn * zeta)

",1,4,05/03/2024  01:42 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,b6c99b40-2b7f-4eeb-95e5-86ca7c048538,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = 1/(2 * zeta* sqrt(wn)) % resonant frequency in units of rad/sec
Mr = 20*log10(abs(wr))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:41 AM UTC,false,0.000000
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,3b8caa5e-a74d-44ef-a60f-04f5d0e15964,"wn = 50;
zeta = 0.5;

% Set up transfer function

syms s
G(s) = wn^2 / ( s^2 + 2*zeta*wn*s + wn^2 )


%% Make bode plot without using bode function

% omega (w) is frequencies

w = 2 * pi * logspace(-2, 2, 300);

% s = j*w

magnitude = abs(   G( 1 * j * w )   );
magnitude_in_dB = 20 * log10( magnitude );

phase = angle( G( 1 * j * w) );
phase_in_deg = rad2deg( phase );



%% Find resonant frequency and resonant amplitude values

[val1, loc1] = max(magnitude_in_dB);

val1 = double(val1);

disp('Resonant Amplitude:');
val1

disp('Resonant Frequency:');
w(loc1)



%% Find bandwidth frequency, where magnitude = -3 dB

mag_modified = round( double(magnitude_in_dB), 0);

[val2] = find(mag_modified == -3);
loc2 = w(val2);

disp('Bandwidth frequency:');
loc2(1)



%% Plot

subplot(2, 1, 1)
semilogx(w, magnitude_in_dB);
ylim([-50, 10])
title('Magnitude [db]');

hold on

plot( w(loc1), val1, 'ro');
plot( loc2(1), -3, 'ko');

legend('Bode Plot', 'Resonance', 'Bandwidth', 'Location', 'southwest');

hold off

subplot(2, 1, 2);
semilogx(w, phase_in_deg);
ylim([-200, 10])
title('Phase [deg]');



%% Compute the values below:


% For this transfer function:
% 
% wr = 35.8123
% Mr =  1.2484
% wb = 62.3498
% 
% wn = 50.0
% zt =  0.5



% Resonant frequency in units of rad/sec

wr = sqrt(wn * zeta)

syms x
eqn = val1 == log10(x)
double(solve(eqn, x))

% Peak amplitude in units of decibels
% 
% Mr = log10( wr )

Mr = log10 ( sqrt(wn * zeta) )



% Bandwidth in units of rad/sec
wb = sqrt(wn * zeta)

",1,4,05/03/2024  01:41 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,f2147f1c-ca1d-422f-a191-05a1969b4530,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = 1/(2 * zeta* sqrt(wn)) * 180/pi % resonant frequency in units of rad/sec
Mr = 20*log10(abs(wr))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:41 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,21c516a9-0131-456b-896b-e9364213f99c,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = 1/(2 * sqrt(wn)) * 180/pi % resonant frequency in units of rad/sec
Mr = 20*log10(abs(wr))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:40 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,0be78340-8244-46a9-854b-5f3441167fb6,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = sqrt(wn) * 180/pi * 0.5 % resonant frequency in units of rad/sec
Mr = 20*log10(abs(wr))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:39 AM UTC,false,0.000000
0d4d7215372ab1050b9959c942d859fcfefcf768,8d55fdc2-b38c-4741-9586-62889e9fb883,"wn = 50;
zeta = 0.5;

syms G(s) w z wnn
assume(z > 0 | z < 0.707)
assumeAlso(z, 'real')
assume(wnn, {'positive', 'real'})
assume(w, {'positive', 'real'})

G = wnn^2/(s^2 + 2*z*wnn*s + wnn^2);
Giw = subs(G,s, 1i*w);
absGiw = abs(Giw)
dGiw = diff(absGiw);
wSol = solve(dGiw == 0)

peakSol = abs(subs(Giw, w, wSol))
% Simplified further by hand to 1/(2*z*sqrt(1 - zeta^2))

bwSol = solve(Giw == 10^(-3/20), w)


% Compute the values below:
wr =  wn*sqrt(1 - 2*zeta^2); % resonant frequency in units of rad/sec
Mr =  20*log10(1/(2*zeta*sqrt(1-zeta^2))); % peak amplitude in units of decibels
wb =  abs(wn*zeta*1i + (wn*(-4*zeta^2 - 5261181026478316/3188304370750917)^(1/2))/2)% bandwidth in units of rad/sec",3,4,05/03/2024  01:39 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,4f68b504-803e-481f-88f9-066a912406a9,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = srqt(50) * 180/pi * 0.5 % resonant frequency in units of rad/sec
Mr = 20*log10(abs(wr))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",0,4,05/03/2024  01:38 AM UTC,false,0.000000
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,587ef10e-c4e3-4b85-adc9-b733f5b02af4,"wn = 50;
zeta = 0.5;

% Set up transfer function

syms s
G(s) = wn^2 / ( s^2 + 2*zeta*wn*s + wn^2 )


%% Make bode plot without using bode function

% omega (w) is frequencies

w = 2 * pi * logspace(-2, 2, 300);

% s = j*w

magnitude = abs(   G( 1 * j * w )   );
magnitude_in_dB = 20 * log10( magnitude );

phase = angle( G( 1 * j * w) );
phase_in_deg = rad2deg( phase );



%% Find resonant frequency and resonant amplitude values

[val1, loc1] = max(magnitude_in_dB);

val1 = double(val1);

disp('Resonant Amplitude:');
val1

disp('Resonant Frequency:');
w(loc1)



%% Find bandwidth frequency, where magnitude = -3 dB

mag_modified = round( double(magnitude_in_dB), 0);

[val2] = find(mag_modified == -3);
loc2 = w(val2);

disp('Bandwidth frequency:');
loc2(1)



%% Plot

subplot(2, 1, 1)
semilogx(w, magnitude_in_dB);
ylim([-50, 10])
title('Magnitude [db]');

hold on

plot( w(loc1), val1, 'ro');
plot( loc2(1), -3, 'ko');

legend('Bode Plot', 'Resonance', 'Bandwidth', 'Location', 'southwest');

hold off

subplot(2, 1, 2);
semilogx(w, phase_in_deg);
ylim([-200, 10])
title('Phase [deg]');



%% Compute the values below:


% For this transfer function:
% 
% wr = 35.8123
% Mr =  1.2484
% wb = 62.3498
% 
% wn = 50.0
% zt =  0.5



% Resonant frequency in units of rad/sec

wr = sqrt(wn) * 1/zeta

syms x
eqn = val1 == log10(x)
double(solve(eqn, x))

% Peak amplitude in units of decibels
% 
% Mr = log10( wr )

Mr = log10 ( 1 / sqrt(zeta) )



% Bandwidth in units of rad/sec
wb = log10 ( 1 / (wn / zeta) )

",1,4,05/03/2024  01:38 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,76bfa88f-2df0-41f1-943b-9ab71c755eab,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = 50 * 180/pi * 0.5 % resonant frequency in units of rad/sec
Mr = 20*log10(abs(poles(1)))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:38 AM UTC,false,0.000000
0d4d7215372ab1050b9959c942d859fcfefcf768,48b5877d-7d3f-4174-b1de-d0fac14a51f1,"wn = 50;
zeta = 0.5;

syms G(s) w z wnn
assume(z > 0 | z < 1)
assumeAlso(z, 'real')
assume(wnn, {'positive', 'real'})
assume(w, {'positive', 'real'})

G = wnn^2/(s^2 + 2*z*wnn*s + wnn^2);
Giw = subs(G,s, 1i*w);
absGiw = abs(Giw)
dGiw = diff(absGiw);
wSol = solve(dGiw == 0)

peakSol = abs(subs(Giw, w, wSol))
% Simplified further by hand to 1/(2*z*sqrt(1 - zeta^2))

bwSol = solve(Giw == 10^(-3/20), w)


% Compute the values below:
wr =  wn*sqrt(1 - 2*zeta^2); % resonant frequency in units of rad/sec
Mr =  20*log10(1/(2*zeta*sqrt(1-zeta^2))); % peak amplitude in units of decibels
wb =  wn*zeta*1i + (wn*(-4*zeta^2 - 5261181026478316/3188304370750917)^(1/2))/2% bandwidth in units of rad/sec",3,4,05/03/2024  01:36 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,c1b38e3e-6c4a-4596-9a07-bddecbb98f1e,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

% Compute the values below:
wr = 50 * 180/pi * 0.5 % resonant frequency in units of rad/sec
Mr = 20*log10(abs(poles(1)))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:36 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,30168ddc-c5d3-4dbe-b1c0-39dcda831c22,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

%syms a
%eqn_a = a + wn^2/a == 2*zeta*wn
%a = solve(eqn_a, a)
% Compute the values below:
wr = 0.5 *norm(poles(1)) % resonant frequency in units of rad/sec
Mr = 20*log10(abs(poles(1)))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:32 AM UTC,false,0.000000
ea5fad46ba253aa7d6d40d3b1d42db1443fe6628,b20d3e50-f403-49c4-b09c-defbb6de674f,"wn = 50;
zeta = 0.5;
sys = tf(wn*wn, [1 2*zeta*wn wn*wn])
poles = pole(sys)

syms a
eqn_a = a + wn^2/a == 2*zeta*wn
a = solve(eqn_a, a)
% Compute the values below:
wr = 50*180/pi % resonant frequency in units of rad/sec
Mr = 20*log10(abs(poles(1)))  % peak amplitude in units of decibels
wb = 0 % bandwidth in units of rad/sec",1,4,05/03/2024  01:29 AM UTC,false,0.000000
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,aa646963-5dc0-415e-b02a-8614700842e6,"wn = 50;
zeta = 0.5;

clc;

% Compute the values below:


%%%%%%%%%%%%%%%%%%%%%%%%



% Set up transfer function

%num = wn^2;
%den = [1, 2*zeta*wn, wn^2];

%Gtf = tf( num, den )

%pzmap(Gtf)
%[z,p,k] = tf2zp(num,den)

%%%%

syms s
G(s) = wn^2 / ( s^2 + 2*zeta*wn*s + wn^2 )



%% Make bode plot without using bode function


% omega (w) is frequencies

w = 2 * pi * logspace(-2, 2, 300);


% s = j*w

magnitude = abs(   G( 1 * j * w )   );
magnitude_in_dB = 20 * log10( magnitude );

phase = angle( G( 1 * j * w) );
phase_in_deg = rad2deg( phase );



% Find resonant frequency and resonant amplitude values

[val1, loc1] = max(magnitude_in_dB);

val1 = double(val1);

disp('Resonant Amplitude:');
val1

disp('Resonant Frequency:');
w(loc1)



% Find bandwidth frequency, where magnitude = -3 dB

mag_modified = round( double(magnitude_in_dB), 0);

[val2] = find(mag_modified == -3);
loc2 = w(val2);

disp('Bandwidth frequency:');
loc2(1)



% Plot

subplot(2, 1, 1)
semilogx(w, magnitude_in_dB);
ylim([-50, 10])
title('Magnitude [db]');

hold on

plot( w(loc1), val1, 'ro');
plot( loc2(1), -3, 'ko');

hold off

subplot(2, 1, 2);
semilogx(w, phase_in_deg);
ylim([-200, 10])
title('Phase [deg]');



% Computations


% For this transfer function:
% 
% wr = 35.8123
% Mr =  1.2484
% wb = 62.3498
% 
% wn = 50.0
% zt =  0.5



% Resonant frequency in units of rad/sec

wr = 1/ (2*sqrt(zeta) )



% Peak amplitude in units of decibels
Mr = 1 / ( wn * zeta )



% Bandwidth in units of rad/sec
wb = 2 * zeta * wn

",1,4,05/03/2024  01:23 AM UTC,false,0.000000
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,3859f47c-13ea-4275-b1c4-d7f4acf0f9ab,"wn = 50;
zeta = 0.5;

clc;

% Compute the values below:


%%%%%%%%%%%%%%%%%%%%%%%%



% Set up transfer function

%num = wn^2;
%den = [1, 2*zeta*wn, wn^2];

%Gtf = tf( num, den )

%pzmap(Gtf)
%[z,p,k] = tf2zp(num,den)

%%%%

syms s
G(s) = wn^2 / ( s^2 + 2*zeta*wn*s + wn^2 )



%% Make bode plot without using bode function


% omega (w) is frequencies

w = 2 * pi * logspace(-2, 2, 300);


% s = j*w

magnitude = abs(   G( 1 * j * w )   );
magnitude_in_dB = 20 * log10( magnitude );

phase = angle( G( 1 * j * w) );
phase_in_deg = rad2deg( phase );



% Find resonant frequency and resonant amplitude values

[val1, loc1] = max(magnitude_in_dB);

val1 = double(val1);

disp('Resonant Amplitude:');
val1

disp('Resonant Frequency:');
w(loc1)



% Find bandwidth frequency, where magnitude = -3 dB

mag_modified = round( double(magnitude_in_dB), 0);

[val2] = find(mag_modified == -3);
loc2 = w(val2);

disp('Bandwidth frequency:');
loc2(1)



% Plot

subplot(2, 1, 1)
semilogx(w, magnitude_in_dB);
ylim([-50, 10])
title('Magnitude [db]');

hold on

plot( w(loc1), val1, 'ro');
plot( loc2(1), -3, 'ko');

hold off

subplot(2, 1, 2);
semilogx(w, phase_in_deg);
ylim([-200, 10])
title('Phase [deg]');



% Computations


% For this transfer function:
% 
% wr = 35.8123
% Mr =  1.2484
% wb = 62.3498
% 
% wn = 50.0
% zt =  0.5



% Resonant frequency in units of rad/sec

wr = 1/ (2*sqrt(zeta) )



% Peak amplitude in units of decibels
Mr = 1 / ( wn * zeta )



% Bandwidth in units of rad/sec
%wb = 

",1,4,05/03/2024  01:22 AM UTC,false,0.000000
f746af1855dfa704cb7914d75d5b9d40b987222f,5c0f108c-691f-484b-a96e-a869f39a700b,"wn = 50;
zeta = 0.5;

freq = logspace(-1,2,10000)/(2*pi);
omeg = 2*1i*pi.*freq;

respon = wn^2./((omeg).^2 + 2*zeta*wn.*omeg + wn^2);

x = find(20*log10(abs(respon)) <-3);
y = freq(x)*2*pi;

resonant = find(20*log10(abs(respon)) == 20*log10(abs(max(respon))));
resonantFreq = freq(resonant)*2*pi;

% Compute the values below:
wr = resonantFreq % resonant frequency in units of rad/sec
Mr = 20*log10(abs(max(respon))) % peak amplitude in units of decibels
wb = y(1) % bandwidth in units of rad/sec",4,4,05/03/2024  01:20 AM UTC,true,0.000000
f746af1855dfa704cb7914d75d5b9d40b987222f,f4de0c1c-1169-4923-8f92-ce47d73011dd,"wn = 50;
zeta = 0.5;

freq = logspace(-1,2,10000)/(2*pi);
omeg = 2*1i*pi.*freq;

respon = wn^2./((omeg).^2 + 2*zeta*wn.*omeg + wn^2);
semilogx(freq*2*pi, 20.*log10(abs(respon)))

x = find(20*log10(abs(respon)) <-3);
y = freq(x)*2*pi;
% Compute the values below:
wr = wn*sqrt(1-zeta^2) % resonant frequency in units of rad/sec
Mr = 20*log10(abs(max(respon))) % peak amplitude in units of decibels
wb = y(1) % bandwidth in units of rad/sec",3,4,05/03/2024  01:17 AM UTC,false,0.000000
f746af1855dfa704cb7914d75d5b9d40b987222f,b4f59fc0-8aff-4379-a391-e0f787d2823f,"wn = 50;
zeta = 0.5;

freq = logspace(-1,2,100)/(2*pi);
omg = 2*1i*pi.*freq;

sys = tf([wn^2] , [1 2*zeta*wn wn^2]);
respon = wn^2./((omg).^2 + 2*zeta*wn.*omg + wn^2);
20*log10(abs(max(respon)))
semilogx(freq*2*pi, 20.*log10(abs(respon)))


% Compute the values below:
wr = wn*sqrt(1-zeta^2) % resonant frequency in units of rad/sec
Mr = 20*log10(abs(max(respon))) % peak amplitude in units of decibels
wb = NaN % bandwidth in units of rad/sec",2,4,05/03/2024  01:05 AM UTC,false,0.000000
ca266b5ef2a5419a96d3a05fe8e54d3b95c8a172,86b62c00-63d7-4132-a9df-89d5618530a4,"wn = 50;
zeta = 0.5;
% Compute the values below:
wr =  wn * sqrt(1 - 2*zeta^2)
Mr =  20 * log10(1 / (2*zeta * sqrt(1 - zeta^2)))
wb =  (sqrt((1 - 2*zeta^2)+sqrt((1-2*zeta^2)^2+1)))*wn
",4,4,05/03/2024  12:55 AM UTC,true,0.000000
ca266b5ef2a5419a96d3a05fe8e54d3b95c8a172,4e02756f-4baf-403a-85b1-3ee5bff14ef0,"wn = 50;
zeta = 0.5;
% Compute the values below:
wr =  wn * sqrt(1 - 2*zeta^2)
Mr =  20 * log10(1 / (2*zeta * sqrt(1 - zeta^2)))
wb =  sqrt((1 - 2*zeta^2)+sqrt(1-2*zeta^2)^2+1)*wn
",3,4,05/03/2024  12:53 AM UTC,false,0.000000
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,9580ac8f-e8f9-413d-b277-7bd2c34e6e25,"wn = 50;
zeta = 0.5;

% Compute the values below:


%%%%%%%%%%%%%%%%%%%%%%%%



% Set up transfer function

%num = wn^2;
%den = [1, 2*zeta*wn, wn^2];

%Gtf = tf( num, den )

%pzmap(Gtf)
%[z,p,k] = tf2zp(num,den)

%%%%

syms s
G(s) = wn^2 / ( s^2 + 2*zeta*wn*s + wn^2 )



%% Make bode plot without using bode function


% omega (w) is frequencies

w = 2 * pi * logspace(-2, 2, 200);


% s = j*w

magnitude = abs(   G( 1 * j * w )   );
magnitude_in_dB = 20 * log10( magnitude );

phase = angle( G( 1 * j * w) );
phase_in_deg = rad2deg( phase );

% Plot

subplot(2, 1, 1)
semilogx(w, magnitude_in_dB);
ylim([-50, 10])
title('Magnitude [db]');

subplot(2, 1, 2);
semilogx(w, phase_in_deg);
ylim([-200, 10])
title('Phase [deg]');





% Find resonant frequency and resonant amplitude values

[val, loc] = max(magnitude_in_dB);

val = double(val);

val
w(loc)



%syms x
%eqn = -3 == log10(x)
%solve(eqn, x)



% Resonant frequency in units of rad/sec

wr = 1/ (2*sqrt(zeta) )



% Peak amplitude in units of decibels
%Mr = 



% Bandwidth in units of rad/sec
%wb = 

",1,4,05/03/2024  12:52 AM UTC,false,0.000000
a966b63bad5cf13d29508fb9412d5020f86db145,7447cee1-2e38-47b3-86dc-96056c9f6963,"wn = 50;
zeta = 0.5;
% Compute the values below:
wr = wn*sqrt(1-2*zeta^2); % resonant frequency in units of rad/sec
Mr = 20*log10(1/(2*zeta*sqrt(1-zeta^2))); % peak amplitude in units of decibels
wb =  wn*sqrt(1-2*zeta^2+sqrt(4*zeta^4-4*zeta^2+2)); % bandwidth in units of rad/sec

fprintf('Peak Resonant frequency is %f rad/sec\n', wr);
fprintf('Magnitude is %f dB\n', Mr);
fprintf('Bandwidth is %f rad/sec\n', wb);",4,4,05/03/2024  12:33 AM UTC,true,0.000000
0d4d7215372ab1050b9959c942d859fcfefcf768,73ef7d84-60af-4fec-9da6-35932f6eaeec,"wn = 50;
zeta = 0.5;

syms G(s) w z wnn
assume(z > 0 | z < 1)
assumeAlso(z, 'real')
assume(wnn, {'positive', 'real'})
assume(w, {'positive', 'real'})

G = wnn^2/(s^2 + 2*z*wnn*s + wnn^2);
Giw = subs(G,s, 1i*w);
absGiw = abs(Giw)
dGiw = diff(absGiw);
wSol = solve(dGiw == 0)

peakSol = abs(subs(Giw, w, wSol))
% Simplified further by hand to 1/(2*z*sqrt(1 - zeta^2))

bwSol = solve(absGiw == 0.5, w)
restriction = bwSol > wSol;
solve(restriction, w)

% Compute the values below:
wr =  wn*sqrt(1 - 2*zeta^2); % resonant frequency in units of rad/sec
Mr =  20*log10(1/(2*zeta*sqrt(1-zeta^2))); % peak amplitude in units of decibels
%wb =  % bandwidth in units of rad/sec",3,4,05/03/2024  12:32 AM UTC,false,0.000000
a966b63bad5cf13d29508fb9412d5020f86db145,25e620fe-5813-4df4-9379-53331712d9ac,"wn = 50;
zeta = 0.5;
% Compute the values below:
wr = wn*sqrt(1-2*zeta^2); % resonant frequency in units of rad/sec
Mr = 20*log(1/(2*zeta*sqrt(1-zeta^2))); % peak amplitude in units of decibels
wb =  wn*sqrt(1-2*zeta^2+sqrt(4*zeta^4-4*zeta^2+2)); % bandwidth in units of rad/sec

fprintf('Peak Resonant frequency is %f rad/sec\n', wr);
fprintf('Magnitude is %f dB\n', Mr);
fprintf('Bandwidth is %f rad/sec\n', wb);",3,4,05/03/2024  12:32 AM UTC,false,0.000000
a966b63bad5cf13d29508fb9412d5020f86db145,d6c2e7f5-aa3e-430c-ab68-cef1012558a6,"wn = 50;
zeta = 0.5;
% Compute the values below:
wr = wn*sqrt(1-2*zeta^2); % resonant frequency in units of rad/sec
Mr = 20*log(1/(2*zeta*sqrt(1-zeta^2))); % peak amplitude in units of decibels
wb =  wn*sqrt(1-2*zeta^2+sqrt(4*zeta^4-4*zeta^2+2)); % bandwidth in units of rad/sec

fprintf('Peak Resonant frequency is %f rad/sec\n', wr);
fprintf('Magnitude is %f dB\n', Mr);
fprintf('Bandwidth is %f rad/sec\n', wb);",3,4,05/03/2024  12:31 AM UTC,false,0.000000
f746af1855dfa704cb7914d75d5b9d40b987222f,5ce45885-f87a-4958-bf93-2bce8d235428,"wn = 50;
zeta = 0.5;

sys = tf([wn^2] , [1 2*zeta*wn wn^2]);

% Compute the values below:
wr = wn*sqrt(1-zeta^2) % resonant frequency in units of rad/sec
Mr = NaN % peak amplitude in units of decibels
wb = NaN % bandwidth in units of rad/sec",1,4,05/03/2024  12:31 AM UTC,false,0.000000
8178a65179c5cbe6ff06243263c0641ceb1c1dd0,6e877d7f-19e0-4956-9dcc-dff50d4bef1b,"wn = 50;
zeta = 0.5;

% Compute the values below:


%%%%%%%%%%%%%%%%%%%%%%%%



% Set up transfer function

num = wn^2;
den = [1, 2*zeta*wn, wn^2];

Gtf = tf( num, den )

pzmap(Gtf)
[z,p,k] = tf2zp(num,den)



% Get impulse response

impulse( Gtf, 0.5 );
[y, tout] = impulse( Gtf, 0.5 );
[val, loc] = max(y);

syms x
eqn = -3 == log10(x)
solve(eqn, x)



% Resonant frequency in units of rad/sec

wr = 1/sqrt(zeta)



% Peak amplitude in units of decibels
%Mr = 



% Bandwidth in units of rad/sec
%wb = 

",1,4,05/03/2024  12:28 AM UTC,false,0.000000
899ca2ab15c9fb2701bdb065418f415bcf8948e0,2f7d4bb3-1484-47b4-814f-22140c001113,"wn = 50;
zeta = 0.5;
% Transfer function
num = wn^2; % Numerator coefficients
den = [1 2*zeta*wn wn^2]; % Denominator coefficients
sys = tf(num, den) % Create transfer function model

% Frequency range
omega = linspace(0.1, 100, 10000); % Avoid zero to prevent division by zero

% Magnitude of the transfer function
magnitude = wn^2 ./ sqrt((omega.^2 - wn^2).^2 + (2*zeta*wn*omega).^2);

% Convert magnitude to dB
magnitude_dB = 20 * log10(magnitude);

% Calculate -3 dB from the peak magnitude
target_dB = - 3;

% Find the frequencies corresponding to -3 dB
indices = find(magnitude_dB >= target_dB);
wb_lower = omega(indices(1));
wb_upper = omega(indices(end));

% Display results
fprintf('Lower frequency at -3 dB: %.2f rad/s\n', wb_lower);
fprintf('Upper frequency at -3 dB: %.2f rad/s\n', wb_upper);
fprintf('Bandwidth (-3 dB to -3 dB): %.2f rad/s\n', wb_upper - wb_lower);



% Compute the values below:
wr = wn * sqrt(1 - 2 * zeta^2) % resonant frequency in units of rad/sec dampening ratio less than 1/sqrt(2)
M_r = 1 / (2 * zeta * sqrt(1 - zeta^2));
Mr = 20 * log10(M_r) % peak amplitude in units of decibels
wb = wb_upper % bandwidth rad/s at -3 dB",4,4,05/03/2024  12:27 AM UTC,true,0.000000
899ca2ab15c9fb2701bdb065418f415bcf8948e0,d047be6d-1876-4825-969f-fe03fc3c1522,"wn = 50;
zeta = 0.5;
% Transfer function
num = wn^2; % Numerator coefficients
den = [1 2*zeta*wn wn^2]; % Denominator coefficients
sys = tf(num, den) % Create transfer function model

% Frequency range
omega = linspace(0.1, 100, 10000); % Avoid zero to prevent division by zero

% Magnitude of the transfer function
magnitude = wn^2 ./ sqrt((omega.^2 - wn^2).^2 + (2*zeta*wn*omega).^2);

% Convert magnitude to dB
magnitude_dB = 20 * log10(magnitude);

% Calculate -3 dB from the peak magnitude
target_dB = - 3;

% Find the frequencies corresponding to -3 dB
indices = find(magnitude_dB >= target_dB);
wb_lower = omega(indices(1));
wb_upper = omega(indices(end));

% Display results
fprintf('Lower frequency at -3 dB: %.2f rad/s\n', wb_lower);
fprintf('Upper frequency at -3 dB: %.2f rad/s\n', wb_upper);
fprintf('Bandwidth (-3 dB to -3 dB): %.2f rad/s\n', wb_upper - wb_lower);



% Compute the values below:
wr = wn * sqrt(1 - 2 * zeta^2) % resonant frequency in units of rad/sec dampening ratio less than 1/sqrt(2)
M_r = 1 / (2 * zeta * sqrt(1 - zeta^2));
Mr = 20 * log10(M_r) % peak amplitude in units of decibels
wb = wb_upper % bandwidth rad/s at -3 dB",4,4,05/03/2024  12:27 AM UTC,true,0.000000
70aaf2d08a1169948b39adee353b25b6b5359d0c,e04100ef-f957-4259-b489-09138e6f3b1b,"wn = 50;
zeta = 0.5;
% Compute the values below:
omega = linspace(0.1,100,5000); % Create time
t = (wn^2)./(-omega.^2 + 2*zeta*wn*1i*omega + wn^2); % Create function

% Find Resonant Frequency
output = abs(t); 
[max_output, max_freq] = max(output); 
wr = omega(max_freq) % resonant frequency in units of rad/sec

% Find Magnitude of Resonant Frequency
Mr = 20*log10(max_output) % peak amplitude in units of decibels

% Find System Bandwidth
wb = NaN;",3,4,05/03/2024  12:27 AM UTC,false,0.000000
